120605,呂小嬋,F,600.5,75.0625,12,1
120606,陳小君,F,624.5,78.0625,15,2
120607,孫小庭,F,559.5,69.9375,10,1
120608,陳小先,M,648.0,81.0,14,3
120609,吳小瑩,F,661.0,82.625,15,3
120610,羅小均,F,640.5,80.0625,13,2
120611,白小瑋,F,538.0,67.25,10,1
120612,溫小晴,F,635.0,79.375,13,2
120613,黃小綺,F,660.0,82.5,14,2
120614,鄧小浩,M,521.0,65.125,8,1
120615,陳小霓,F,507.5,63.4375,8,1
120616,沈小瑛,F,594.0,74.25,13,2
120617,許小瑜,F,555.0,69.375,11,1
120618,林小瑋,F,637.5,79.6875,13,2
120619,陳小豪,M,572.0,71.5,11,1
120620,趙小宏,M,688.0,86.0,17,3
120621,陳小光,M,676.5,84.5625,16,3
120622,李小恩,M,641.0,80.125,14,2
120623,劉小宏,M,554.0,69.25,10,1
120624,賀小鼎,M,619.0,77.375,14,3
120625,林小恆,F,551.5,68.9375,10,0
120626,王小駿,M,535.5,66.9375,10,1
120627,沈小安,F,581.5,72.6875,14,3
120628,王小銘,M,629.5,78.6875,13,1
120629,沈小宏,M,535.5,66.9375,10,1
120630,儲小芳,F,552.5,69.0625,10,0
120631,杜小真,F,628.0,78.5,13,2
120632,鍾小真,F,601.5,75.1875,13,1
120633,楊小棻,F,611.5,76.4375,13,1
120634,侯小瀅,F,546.5,68.3125,9,1
120635,黃小雅,F,615.0,76.875,12,2
120636,楊小湄,F,624.5,78.0625,13,2
120637,江小汶,F,645.0,80.625,14,2
120638,李小黠,M,585.5,73.1875,12,0
120639,陳小如,F,474.0,59.25,7,1
120640,楊小東,M,647.0,80.875,14,3
120641,許小鈞,M,690.0,86.25,16,2
120642,劉小儒,F,535.0,66.875,10,1
120643,鄭小安,F,536.5,67.0625,9,0
120644,顏小均,F,408.0,51.0,5,0
120645,謝小儒,F,594.0,74.25,12,1
120646,蔡小伶,F,546.0,68.25,11,1
120647,顏小嵐,F,546.0,68.25,10,1
120648,盧小峰,M,492.5,61.5625,8,0
120649,許小筑,F,585.5,73.1875,12,1
120650,陳小羽,F,569.0,71.125,11,2
120651,張小芬,F,582.0,72.75,13,3
120652,張小橋,F,567.0,70.875,11,1
120653,楊小翰,M,566.5,70.8125,11,0
120654,蔡小霖,M,649.0,81.125,15,2
120655,林小卉,F,632.5,79.0625,13,2
120656,劉小辰,F,571.5,71.4375,11,1
120657,吳小駒,M,621.0,77.625,14,2
120658,歐小宗,M,596.0,74.5,13,2
120659,李小璇,F,498.5,62.3125,9,0
120660,徐小羚,F,632.0,79.0,15,2
120661,劉小薇,F,554.5,69.3125,9,0
120662,陳小文,F,513.5,64.1875,8,1
120663,林小學,F,605.5,75.6875,11,1
120664,葉小汝,F,550.0,68.75,10,1
120665,陳小文,F,549.5,68.6875,11,1
120666,黃小庭,F,559.5,69.9375,10,1
120667,許小文,F,581.5,72.6875,10,0
120668,王小妤,F,539.0,67.375,10,0
120669,李小雯,F,434.0,54.25,5,0
120670,楊小翊,F,527.5,65.9375,9,1
120671,蘇小禎,F,597.5,74.6875,13,2
120672,游小曲,F,453.0,56.625,8,1
120673,陳小斯,F,604.0,75.5,13,2
120674,林小儀,F,424.5,53.0625,6,0
120675,詹小綺,F,579.0,72.375,12,1
120676,劉小旭,M,668.5,83.5625,16,3
120677,張小庭,F,545.0,68.125,10,1
120678,何小羽,F,482.5,60.3125,8,1
120679,梁小錚,F,618.0,77.25,13,1
120680,連小子,F,555.5,69.4375,11,2
120681,俞小晨,F,574.0,71.75,11,2
120682,游小茹,F,532.5,66.5625,10,0
120683,黃小茹,F,622.5,77.8125,13,1
120684,蔡小芳,F,586.5,73.3125,12,2
120685,黃小蓉,F,506.5,63.3125,9,0
120686,李小榛,F,466.5,58.3125,5,0
120687,林小妤,F,517.0,64.625,8,0
120688,趙小君,F,611.5,76.4375,13,1
120689,蘇小珺,F,594.0,74.25,12,2
120690,齊小勤,M,583.0,72.875,12,1
120691,林小真,F,500.0,62.5,7,0
120692,許小榕,F,486.5,60.8125,9,1
120693,黃小安,F,685.5,85.6875,17,3
120694,王小婷,F,584.5,73.0625,11,1
120695,陳小薇,F,533.0,66.625,9,1
120696,詹小昱,M,513.0,64.125,9,0
120697,翁小容,F,547.0,68.375,9,1
120698,張小瑜,F,621.0,77.625,14,2
120699,呂小珍,F,598.5,74.8125,13,2
120700,范小宇,M,527.5,65.9375,8,0
120701,李小庭,F,514.5,64.3125,11,2
120702,宋小芝,F,442.5,55.3125,7,0
120703,李小芬,F,628.5,78.5625,14,2
120704,林小萱,F,468.5,58.5625,7,0
120705,何小慧,F,663.0,82.875,16,2
120706,陳小臻,F,555.5,69.4375,10,0
120707,葉小儀,F,565.5,70.6875,11,0
120708,賴小君,F,548.0,68.5,10,1
120709,范小恩,M,535.5,66.9375,10,1
120710,劉小妏,F,611.0,76.375,13,2
120711,盧小蓁,F,609.5,76.1875,14,3
120712,簡小倫,F,561.5,70.1875,11,1
120713,詹小雲,F,605.5,75.6875,13,1
120714,蔡小亨,M,551.0,68.875,11,1
120715,王小真,F,621.5,77.6875,13,2
120716,張小捷,F,513.5,64.1875,8,1
120717,王小婷,F,555.0,69.375,10,1
120718,胡小宜,F,580.5,72.5625,11,1
120719,李小怡,F,600.5,75.0625,13,3
120720,王小傑,M,453.5,56.6875,6,0
120721,林小緯,M,441.5,55.1875,4,0
120722,李小瑜,F,521.0,65.125,8,0
120723,呂小芬,F,545.5,68.1875,11,1
120724,劉小琪,F,590.5,73.8125,11,1
120725,王小祺,F,593.0,74.125,11,1
120726,余小億,M,603.5,75.4375,13,2
120727,陳小吟,F,581.0,72.625,12,1
120728,謝小凌,F,604.0,75.5,13,1
120729,游小妤,F,549.5,68.6875,9,1
120730,簡小庭,F,465.0,58.125,7,0
120731,謝小禪,F,597.0,74.625,13,2
120732,張小純,F,586.5,73.3125,12,1
120733,江小軒,M,501.0,62.625,8,0
120734,王小毅,M,640.5,80.0625,13,2
120735,鄭小齡,F,600.0,75.0,13,1
120736,郭小妤,F,648.0,81.0,15,3
120737,馮小桓,M,615.5,76.9375,13,2
120738,林小廷,F,512.5,64.0625,9,1
120739,王小陵,F,508.5,63.5625,9,1
120740,黃小雯,F,601.0,75.125,12,1
120741,林小軒,F,584.5,73.0625,12,2
120742,黃小雯,F,603.5,75.4375,13,1
120743,曹小暄,F,617.0,77.125,14,2
120744,劉小絹,F,648.5,81.0625,14,3
120745,沈小瑩,F,418.0,52.25,5,0
120746,林小宇,F,589.0,73.625,12,2
120747,黃小珊,F,537.5,67.1875,9,0
120748,丘小璇,F,541.5,67.6875,10,1
120749,林小萱,F,493.0,61.625,8,1
120750,黃小賢,M,504.5,63.0625,11,2
120751,林小阡,M,468.0,58.5,6,0
120752,吳小恩,M,646.0,80.75,12,2
120753,姜小微,F,465.5,58.1875,5,0
120754,張小翔,M,472.5,59.0625,8,0
120755,趙小澄,F,545.5,68.1875,9,0
120756,楊小軒,F,649.0,81.125,13,2
120757,潘小誼,F,595.0,74.375,12,1
120758,林小邗,M,519.0,64.875,8,0
120759,楊小瑄,F,412.0,51.5,5,0
120760,張小馨,F,408.0,51.0,6,0
120761,尤小雅,F,575.0,71.875,10,2
120762,陳小羽,F,621.5,77.6875,12,2
120763,蘇小琇,F,655.0,81.875,15,3
120764,池小倩,M,601.5,75.1875,12,1
120765,莊小祥,M,577.0,72.125,11,1
120766,吳小慧,F,463.5,57.9375,8,1
120767,李小楹,F,494.0,61.75,7,0
120768,涂小瑋,M,672.0,84.0,16,3
120769,涂小文,F,640.0,80.0,14,2
120770,王小益,M,517.5,64.6875,9,0
120771,謝小怡,F,546.0,68.25,8,0
120772,陳小儀,F,674.5,84.3125,16,3
120773,鐘小伶,F,616.0,77.0,13,2
120774,余小安,F,650.0,81.25,14,2
120775,孫小蓁,F,544.5,68.0625,10,1
120776,陳小嫺,F,562.5,70.3125,10,0
120777,林小源,M,500.5,62.5625,8,0
120778,林小瑀,F,562.5,70.3125,11,1
120779,黃小愷,M,624.5,78.0625,14,2
120780,陳小玲,F,585.5,73.1875,11,1
120781,邱小涵,F,566.5,70.8125,10,1
120782,徐小伶,F,631.5,78.9375,14,1
120783,王小婷,F,574.0,71.75,11,0
120784,戴小臻,F,571.0,71.375,11,1
120785,李小萱,F,497.0,62.125,9,0
120786,謝小豪,M,521.0,65.125,9,1
120787,劉小翔,M,563.0,70.375,11,1
120788,林小妤,F,508.5,63.5625,8,0
120789,何小萍,F,585.5,73.1875,12,1
120790,柯小羽,F,651.0,81.375,14,2
120791,尤小惠,F,648.5,81.0625,14,2
120792,唐小徽,F,540.5,67.5625,9,0
120793,曹小方,F,665.5,83.1875,15,2
120794,吳小鎂,F,515.5,64.4375,8,0
120795,陳小婷,F,592.0,74.0,12,1
120796,周小萱,F,497.5,62.1875,8,0
120797,曾小菁,F,646.0,80.75,14,2
120798,司小翊,M,505.0,63.125,7,0
120799,曾小禹,F,607.5,75.9375,12,1
120800,彭小婷,F,636.5,79.5625,14,2
120801,張小智,M,357.0,44.625,4,0
120802,鄧小晴,F,584.0,73.0,11,1
120803,王小君,F,683.5,85.4375,16,3
120804,曾小萱,F,565.0,70.625,12,2
120805,高小惠,F,554.5,69.3125,10,2
120806,曾小蓁,F,563.0,70.375,12,2
120807,周小穎,F,580.0,72.5,10,1
120808,杜小緯,M,555.5,69.4375,11,1
120809,劉小君,F,611.0,76.375,13,3
120810,林小娟,F,592.5,74.0625,12,1
120811,吳小緯,M,519.5,64.9375,9,1
120812,廖小君,F,686.0,85.75,16,2
120813,陳小芸,F,623.5,77.9375,13,2
120814,劉小萱,F,568.5,71.0625,9,0
120815,白小君,F,438.5,54.8125,5,0
120816,張小平,F,629.0,78.625,14,2
120817,耿小婷,F,542.0,67.75,10,1
120818,徐小璇,F,606.5,75.8125,12,1
120819,林小美,F,569.5,71.1875,12,1
120820,葉小津,M,451.0,56.375,7,1
120821,李小珊,F,674.5,84.3125,17,4
120822,黃小祥,M,520.5,65.0625,8,1
120823,李小亭,F,511.5,63.9375,9,1
120824,江小慧,F,459.0,57.375,8,1
120825,劉小妮,F,513.0,64.125,9,1
120826,林小容,F,547.5,68.4375,10,1
120827,劉小真,F,599.5,74.9375,12,1
120828,游小涵,F,565.5,70.6875,10,1
120829,陳小蓉,F,540.5,67.5625,10,1
120830,李小婷,F,669.0,83.625,16,3
120831,廖小超,M,590.5,73.8125,12,1
120832,鍾小蓉,F,624.0,78.0,15,3
120833,林小柔,F,531.0,66.375,10,1
120834,婁小鈞,M,533.5,66.6875,9,1
120835,張小嵐,F,559.5,69.9375,11,1
120836,楊小霓,F,452.0,56.5,9,1
120837,呂小韻,F,634.0,79.25,13,1
120838,洪小雅,F,577.0,72.125,12,1
120839,嚴小昕,F,575.5,71.9375,11,1
120840,陳小綱,M,615.0,76.875,14,3
120841,王小評,F,577.5,72.1875,12,2
120842,陳小瑛,F,491.5,61.4375,8,0
120843,徐小凱,M,638.5,79.8125,14,2
120844,陳小蔓,F,551.0,68.875,9,1
120845,劉小宜,F,590.0,73.75,12,2
120846,周小妤,F,516.0,64.5,10,1
120847,李小億,M,431.5,53.9375,6,0
120848,卓小伶,F,578.5,72.3125,11,1
120849,蔡小琦,F,554.0,69.25,10,0
120850,鄭小文,F,595.0,74.375,13,2
120851,林小珊,F,612.5,76.5625,12,2
120852,童小妤,F,517.5,64.6875,10,2
120853,張小菱,F,550.5,68.8125,12,1
120854,宋小瑩,F,622.0,77.75,14,2
120855,邱小穎,F,598.5,74.8125,12,2
120856,林小妮,F,463.0,57.875,6,0
120857,郭小晶,F,439.5,54.9375,8,1
120858,黃小芸,F,553.5,69.1875,10,1
120859,張小雯,F,546.5,68.3125,11,2
120860,黃小翰,M,626.0,78.25,14,2
120861,黃小勛,M,527.5,65.9375,9,1
120862,卓小棠,M,390.5,48.8125,7,0
120863,蔡小恩,M,598.5,74.8125,12,2
120864,吳小儀,M,554.5,69.3125,9,1
120865,程小婷,F,645.0,80.625,14,3
120866,林小伶,F,539.5,67.4375,9,1
120867,李小萱,F,556.0,69.5,10,1
120868,李小蓎,F,561.5,70.1875,12,2
120869,陳小嫆,F,515.5,64.4375,10,1
120870,張小筌,F,558.0,69.75,11,1
120871,吳小珈,F,593.0,74.125,12,1
120872,劉小丞,M,569.0,71.125,10,0
120873,吳小如,F,500.0,62.5,9,0
120874,劉小雯,F,597.5,74.6875,11,1
120875,黃小凱,M,474.0,59.25,7,0
120876,張小晴,F,613.5,76.6875,12,2
120877,胡小滋,F,484.5,60.5625,7,0
120878,何小文,F,651.0,81.375,15,3
120879,鍾小毅,M,620.5,77.5625,14,2
120880,江小芸,F,513.5,64.1875,10,2
120881,劉小欣,M,596.0,74.5,12,1
120882,傅小慈,F,533.5,66.6875,11,1
120883,王小如,F,510.0,63.75,7,0
120884,李小純,F,530.5,66.3125,8,0
120885,陳小萍,F,552.0,69.0,11,1
120886,林小佑,M,524.0,65.5,8,0
120887,王小瑜,F,600.5,75.0625,12,1
120888,黃小茹,F,428.5,53.5625,6,0
120889,吳小怡,F,491.0,61.375,8,0
120890,邱小婷,F,560.0,70.0,9,0
120891,張小維,M,526.0,65.75,9,0
120892,張小龍,M,472.5,59.0625,7,1
120893,楊小潔,F,577.0,72.125,12,1
120894,賴小祥,M,615.5,76.9375,12,1
120895,楊小蓉,F,646.5,80.8125,14,2
120896,嚴小娟,F,650.0,81.25,15,2
120897,簡小芳,F,521.0,65.125,8,0
120898,彭小凡,F,587.5,73.4375,13,2
120899,劉小瑄,F,591.5,73.9375,12,2
120900,張小怡,F,646.0,80.75,14,3
120901,林小瑩,F,446.0,55.75,5,0
120902,陳小興,M,505.0,63.125,8,1
120903,王小銘,M,598.5,74.8125,14,2
120904,黃小玹,F,606.5,75.8125,12,1
120905,武小如,F,601.5,75.1875,13,2
120906,鄧小揚,M,486.5,60.8125,8,1
120907,鄭小之,F,530.5,66.3125,8,0
120908,鄭小瑋,M,528.5,66.0625,9,1
120909,江小芸,F,659.0,82.375,14,2
120910,許小薔,F,646.0,80.75,15,2
120911,廖小賢,M,566.5,70.8125,12,2
120912,徐小芳,F,600.0,75.0,11,1
120913,卿小妤,F,499.5,62.4375,8,0
120914,郭小憶,F,628.0,78.5,13,2
120915,戴小瑩,F,553.5,69.1875,10,1
120916,王小雅,F,616.0,77.0,12,1
120917,簡小穎,F,451.5,56.4375,6,0
120918,周小潔,F,576.0,72.0,12,1
120919,冼小如,F,561.5,70.1875,9,1
120920,陳小葦,M,514.0,64.25,9,0
120921,聶小迎,F,504.0,63.0,7,0
120922,郭小玟,F,578.0,72.25,11,0
120923,游小涵,F,701.0,87.625,15,3
120924,包小萱,F,590.5,73.8125,12,1
120925,黃小暉,M,647.5,80.9375,15,2
120926,林小廷,F,407.5,50.9375,5,0
120927,邱小文,F,581.5,72.6875,11,2
120928,劉小婷,F,590.5,73.8125,12,1
120929,何小蘭,F,650.5,81.3125,13,2
120930,黃小婷,F,515.5,64.4375,8,1
120931,蘇小慈,F,564.5,70.5625,11,0
120932,郭小君,F,549.5,68.6875,11,1
120933,李小鵬,M,588.0,73.5,12,2
120934,江小萱,F,563.5,70.4375,10,0
120935,林小雯,F,622.0,77.75,15,3
120936,宋小雯,F,474.0,59.25,7,0
120937,鄭小莉,F,518.0,64.75,9,1
120938,王小婷,F,586.5,73.3125,12,2
120939,張小睿,F,584.0,73.0,11,0
120940,郭小廷,F,569.5,71.1875,10,0
120941,盧小辰,M,551.5,68.9375,10,2
120942,張小群,F,523.5,65.4375,8,0
120943,呂小霏,F,587.5,73.4375,12,2
120944,卓小然,F,557.5,69.6875,10,0
120945,朱小慧,F,555.0,69.375,11,2
120946,李小翰,M,475.0,59.375,7,0
120947,蘇小皓,M,593.5,74.1875,12,2
120948,賴小慧,F,674.0,84.25,16,3
120949,黃小茹,F,652.0,81.5,14,2
120950,郭小含,F,487.5,60.9375,7,1
120951,黃小妤,F,546.0,68.25,9,1
120952,林小勤,F,607.5,75.9375,12,1
120953,黃小珊,F,542.0,67.75,9,0
120954,謝小霖,M,542.5,67.8125,10,0
120955,陳小杰,M,621.0,77.625,13,2
120956,詹小戎,F,547.0,68.375,8,0
120957,爐小宇,F,558.5,69.8125,11,1
120958,古小源,M,469.5,58.6875,8,0
120959,孫小鈞,F,663.5,82.9375,15,3
120960,邱小涵,F,555.0,69.375,10,0
120961,陳小佑,F,590.5,73.8125,12,0
120962,鍾小玲,F,592.5,74.0625,13,2
120963,張小雯,F,469.5,58.6875,8,0
120964,蔣小敏,F,462.0,57.75,6,0
120965,鄭小旗,F,613.5,76.6875,13,3
120966,施小鴻,M,537.5,67.1875,9,0
120967,陳小璽,M,529.5,66.1875,9,0
120968,徐小妤,F,612.0,76.5,13,2
120969,張小怡,F,599.0,74.875,12,1
120970,張小文,F,661.5,82.6875,16,3
120971,郭小倩,F,653.0,81.625,15,3
120972,李小珊,F,556.0,69.5,11,2
120973,廖小永,F,447.0,55.875,7,0
120974,茆小尹,F,527.0,65.875,9,1
120975,吳小霓,F,536.5,67.0625,9,0
120976,林小安,M,545.5,68.1875,11,2
120977,郭小盈,F,483.0,60.375,6,0
120978,黃小婷,F,592.5,74.0625,11,1
120979,楊小軒,M,664.5,83.0625,15,2
120980,張小婷,F,524.5,65.5625,9,0
120981,黃小菁,F,584.0,73.0,11,1
120982,謝小蔚,F,534.0,66.75,9,1
120983,鍾小芸,F,536.5,67.0625,9,1
120984,黃小維,F,526.0,65.75,9,0
120985,姜小文,F,565.5,70.6875,11,1
120986,洪小亨,F,502.0,62.75,8,1
120987,邵小蔚,M,543.5,67.9375,10,1
120988,陳小穎,F,515.5,64.4375,9,1
120989,黃小楨,F,632.5,79.0625,13,1
120991,胡小瑄,F,470.0,58.75,8,1
120992,王小翔,M,644.0,80.5,14,2
120993,陳小廷,M,609.0,76.125,12,2
120994,陳小錡,M,591.0,73.875,12,0
120995,賴小瑄,M,589.0,73.625,11,1
120996,徐小萱,F,700.5,87.5625,18,3
120997,朱小芫,F,529.0,66.125,10,1
120998,鍾小蓉,F,533.0,66.625,8,0
120999,周小穎,M,608.0,76.0,12,1
121000,徐小婷,F,558.5,69.8125,10,1
121001,黃小安,F,590.0,73.75,12,2
121002,何小玟,F,532.5,66.5625,9,0
121003,劉小平,M,549.0,68.625,10,1
121004,王小惠,F,605.0,75.625,12,1
121005,張小云,F,557.5,69.6875,9,0
121006,陳小溥,M,566.0,70.75,11,1
121007,陳小濠,M,522.0,65.25,8,0
121008,張小翔,M,578.5,72.3125,11,1
121009,廖小嫺,F,386.5,48.3125,6,0
121010,耿小庭,M,646.0,80.75,14,3
121011,朱小婷,F,512.5,64.0625,8,0
121012,曾小涵,F,624.5,78.0625,13,1
121013,翁小惠,F,552.5,69.0625,10,1
121014,洪小雅,F,436.5,54.5625,6,0
121015,潘小廷,F,534.0,66.75,10,1
121016,尤小雅,F,512.5,64.0625,8,1
121017,姜小元,M,575.5,71.9375,12,2
121018,張小仁,M,639.5,79.9375,14,2
121019,林小君,F,582.5,72.8125,10,1
121020,蔡小成,M,493.5,61.6875,7,0
121021,陳小文,F,523.5,65.4375,9,0
121022,周小筠,F,624.5,78.0625,14,2
121023,陳小真,F,645.0,80.625,13,2
121024,王小葳,F,700.0,87.5,17,3
121025,嚴小純,F,386.5,48.3125,4,0
121026,楊小榕,F,600.0,75.0,13,2
121027,蔡小容,F,645.5,80.6875,14,2
121028,吳小軒,M,576.0,72.0,12,2
121029,潘小佳,F,556.5,69.5625,12,2
121030,顏小芸,F,539.0,67.375,9,1
121031,余小儒,M,580.5,72.5625,11,0
121032,簡小臻,F,609.0,76.125,13,1
121033,李小樺,F,450.0,56.25,5,0
121034,蔡小鎂,F,538.0,67.25,10,0
121035,張小安,F,711.5,88.9375,18,4
121036,陳小霖,M,558.0,69.75,10,0
121037,鄧小洵,F,659.5,82.4375,15,3
121038,朱小筠,F,569.5,71.1875,10,0
121039,楊小如,F,540.5,67.5625,8,0
121040,周小琳,F,440.5,55.0625,7,0
121041,張小慈,F,542.0,67.75,10,1
121042,邱小馨,F,560.0,70.0,10,0
121043,李小娟,F,581.5,72.6875,12,1
121044,陳小婷,F,546.5,68.3125,10,1
121045,林小瑜,F,645.0,80.625,13,3
121046,許小婷,F,484.0,60.5,6,0
121047,劉小君,F,487.0,60.875,7,0
121048,莊小翔,M,571.0,71.375,11,1
121049,葉小文,F,567.0,70.875,10,0
121050,陳小涵,F,522.5,65.3125,8,0
121051,黃小甯,F,535.5,66.9375,12,2
121052,林小英,F,581.0,72.625,12,2
121053,盧小禎,F,585.5,73.1875,12,1
121054,張小慈,F,630.0,78.75,14,2
121055,吳小婷,F,523.0,65.375,10,1
121056,陳小君,F,677.0,84.625,16,3
121057,李小玄,F,710.0,88.75,18,3
121058,廖小伶,F,632.5,79.0625,13,1
121059,程小凌,F,581.5,72.6875,11,1
121060,曹小筠,F,463.5,57.9375,8,0
121061,林小琪,F,563.0,70.375,12,2
121062,黃小涵,F,485.0,60.625,9,0
121063,陳小寧,F,539.0,67.375,8,0
121064,孫小恬,F,543.0,67.875,11,2
121065,王小婷,F,431.5,53.9375,5,0
121066,張小雅,F,453.5,56.6875,5,0
121067,呂小婷,F,458.0,57.25,6,0
121068,劉小含,F,652.0,81.5,14,3
121069,陳小穎,F,628.0,78.5,13,2
121070,簡小瑾,F,488.5,61.0625,8,0
121071,丁小美,F,543.5,67.9375,10,1
121072,張小尹,F,676.0,84.5,17,4
121073,洪小伶,F,660.5,82.5625,16,2
121074,賴小鈞,F,632.0,79.0,15,2
121075,施小廷,F,412.5,51.5625,6,0
121076,林小伶,F,478.5,59.8125,6,0
121077,秦小芝,F,618.5,77.3125,14,3
121078,吳小玉,F,561.0,70.125,10,1
121079,潘小瀅,F,637.5,79.6875,15,2
121080,吳小儀,F,498.5,62.3125,7,0
121081,吳小維,M,490.0,61.25,9,1
121082,李小穇,M,515.0,64.375,9,1
121083,李小軒,M,630.5,78.8125,14,3
121084,陳小迦,F,607.0,75.875,12,2
121085,許小涵,F,691.5,86.4375,17,3
121086,林小如,F,532.0,66.5,9,0
121087,簡小鈞,M,666.5,83.3125,15,2
121088,張小文,F,467.5,58.4375,6,0
121089,陳小婕,F,667.5,83.4375,15,3
121090,闕小杰,M,628.5,78.5625,13,2
121091,陳小家,F,559.5,69.9375,10,0
121092,陳小樺,M,448.0,56.0,6,0
121093,黃小爵,M,450.5,56.3125,7,0
121094,孫小博,M,557.0,69.625,10,1
121095,黃小咨,M,657.5,82.1875,15,3
121096,吳小榮,M,623.0,77.875,14,2
121097,張小維,M,600.5,75.0625,12,1
121098,吳小安,M,570.5,71.3125,11,2
121099,宋小鴻,M,595.0,74.375,13,2
121100,彭小辰,F,584.5,73.0625,12,2
121101,潘小文,M,592.5,74.0625,13,2
121102,張小雅,F,597.0,74.625,12,1
121103,施小云,F,579.5,72.4375,12,1
121104,侯小廷,M,668.0,83.5,16,2
121105,楊小蓉,F,612.5,76.5625,14,2
121106,陳小穎,F,593.5,74.1875,13,2
121107,林小瑩,F,532.5,66.5625,9,1
121108,王小驊,F,543.0,67.875,12,2
121109,陳小安,M,604.5,75.5625,12,1
121110,吳小陵,F,464.5,58.0625,5,0
121111,廖小琳,F,525.5,65.6875,8,1
121112,廖小茵,F,528.5,66.0625,11,2
121113,沈小絜,F,561.5,70.1875,11,1
121114,陳小安,F,513.0,64.125,9,0
121115,楊小貞,F,541.0,67.625,9,1
121116,賴小儒,F,520.0,65.0,9,1
121117,古小妘,F,526.0,65.75,8,0
121118,盧小涵,F,573.5,71.6875,11,2
121119,劉小尚,M,561.0,70.125,11,1
121120,江小靜,F,571.5,71.4375,10,1
121121,丘小妤,F,617.0,77.125,14,2
121122,沈小娟,F,516.0,64.5,8,0
121123,楊小婷,F,636.0,79.5,14,2
121124,沈小儒,F,515.5,64.4375,9,1
121125,翟小貞,F,628.5,78.5625,14,2
121126,張小蘋,F,502.5,62.8125,8,0
121127,陳小安,M,587.0,73.375,12,1
121128,林小嘉,F,540.0,67.5,9,0
121129,孫小惠,F,657.5,82.1875,16,2
121130,蔡小媛,F,630.5,78.8125,13,3
121131,李小臻,F,712.5,89.0625,17,3
121132,高小琳,F,576.0,72.0,11,1
121133,陳小芬,F,668.5,83.5625,14,2
121134,陳小帆,F,595.0,74.375,13,2
121135,高小琪,F,522.5,65.3125,8,1
121136,張小華,F,610.0,76.25,13,2
121137,王小智,M,603.0,75.375,13,2
121138,李小靈,F,650.0,81.25,15,2
121139,楊小涵,F,605.0,75.625,12,1
121140,曾小涵,F,596.0,74.5,13,2
121141,何小峮,F,537.5,67.1875,10,2
121142,鄭小文,F,615.0,76.875,13,1
121143,官小金,F,606.5,75.8125,12,1
121144,林小箴,F,548.5,68.5625,9,0
121145,陳小萱,F,499.0,62.375,7,0
121146,梁小庭,F,490.0,61.25,7,0
121147,劉小怡,F,685.5,85.6875,15,2
121148,林小宜,F,487.5,60.9375,7,0
121149,賴小薇,F,593.0,74.125,11,0
121150,楊小倫,M,579.0,72.375,11,2
121151,黃小麗,F,704.5,88.0625,18,3
121152,葉小蓉,F,638.5,79.8125,14,3
121153,張小菱,F,640.5,80.0625,14,2
121154,黃小瑄,F,567.5,70.9375,11,1
121155,吳小亭,F,592.0,74.0,11,1
121156,吳小柔,F,632.5,79.0625,14,2
121157,何小純,F,541.5,67.6875,10,1
121158,吳小文,M,528.5,66.0625,10,1
121159,黃小怡,F,660.5,82.5625,15,3
121160,郭小弦,M,570.0,71.25,12,2
121161,林小馨,F,676.5,84.5625,15,2
121162,王小文,F,635.5,79.4375,15,3
121163,許小惠,F,593.5,74.1875,12,1
121164,沈小如,F,609.0,76.125,13,2
121165,沈小璇,F,607.5,75.9375,13,1
121166,林小君,F,534.5,66.8125,10,1
121167,蕭小恩,M,611.0,76.375,12,2
121168,馬小繁,F,596.0,74.5,11,1
121169,林小行,M,572.0,71.5,10,0
121170,周小諺,M,636.0,79.5,15,2
121171,伍小怡,F,484.5,60.5625,6,0
121172,魏小安,M,562.0,70.25,9,0
121173,陳小慧,F,420.5,52.5625,6,0
121174,胡小漢,M,552.5,69.0625,10,1
121175,陳小林,F,444.0,55.5,7,0
121176,張小權,M,611.5,76.4375,14,3
121177,胡小凱,M,576.5,72.0625,10,1
121178,林小瑩,F,538.0,67.25,10,1
121179,吳小儒,F,699.0,87.375,17,3
121180,彭小婷,F,575.0,71.875,12,2
121181,陳小榮,M,496.0,62.0,8,1
121182,李小安,F,597.5,74.6875,12,2
121183,王小玉,F,532.5,66.5625,7,0
121184,駱小陵,F,585.0,73.125,12,2
121185,林小萱,F,517.5,64.6875,7,0
121186,麥小茗,F,582.0,72.75,12,1
121187,李小儀,F,527.5,65.9375,10,1
121188,陳小秀,F,569.5,71.1875,11,1
121189,李小勳,M,493.0,61.625,9,1
121190,任小偉,M,601.5,75.1875,12,1
121191,莊小軒,M,507.0,63.375,7,0
121192,林小茹,F,431.5,53.9375,5,0
121193,高小頵,F,589.5,73.6875,13,2
121194,劉小秀,F,420.5,52.5625,6,0
121195,王小淳,F,549.0,68.625,10,0
121196,宋小怡,F,629.0,78.625,13,1
121197,溫小欣,F,581.0,72.625,12,2
121198,張小婷,F,655.5,81.9375,14,2
121199,廖小瑩,F,533.0,66.625,9,0
121200,柯小真,F,707.5,88.4375,17,3
121201,周小敏,F,576.0,72.0,10,1
121202,蕭小祺,F,639.5,79.9375,13,1
121203,陳小蓉,F,609.0,76.125,12,1
121204,徐小鈞,F,607.0,75.875,13,2
121205,沈小瑾,F,663.5,82.9375,16,3
121206,丁小樺,F,435.5,54.4375,6,0
121207,林小寧,F,644.0,80.5,15,2
121208,林小語,F,515.0,64.375,8,1
121209,張小慈,F,550.0,68.75,9,0
